id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
778192,"NEW 4 - 118sq,m.in Athens downtown?Awesome! 4",556615,Miglen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9837,23.72884,Entire home/apt,69,2,47,2019-12-26,0.55,16,245
781111,Visit Athens as an Athenian,4119817,Dorothéa,,ΙΛΙΣΙΑ,37.97631,23.75181,Entire home/apt,69,4,39,2019-10-21,0.53,1,354
783657,Artistic studio in Syntagma with Acropolis view,4082977,Sofi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97705,23.73144,Entire home/apt,48,2,325,2019-08-25,3.75,4,364
783955,New- A beautiful apartment,4134047,Theo,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9887,23.73489,Entire home/apt,65,3,0,,,1,362
784414,Nice Apt 98m2 Center Athens,4136310,Maria-Louisa,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99902,23.72908,Entire home/apt,35,1,1,2016-08-15,0.02,1,365
792097,Athens 5 persons apt./City Center,435867,Leandros,,ΠΑΓΚΡΑΤΙ,37.96626,23.75088,Entire home/apt,33,2,252,2019-10-02,3.11,3,0
800755,❤️The 1 and only Acropolis penthouse!❤️,121318,Francis - Fotios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97662,23.72362,Entire home/apt,154,2,215,2019-12-24,2.57,2,279
807239,Appartment @ Kypriadou district,4248171,Natasha,,ΑΝΩ ΠΑΤΗΣΙΑ,38.0212,23.74073,Entire home/apt,30,3,5,2019-06-03,0.09,1,363
809874,Wonderfull Penthouse!!,4259738,George,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96429,23.72194,Entire home/apt,49,3,71,2019-09-16,0.86,1,317
814119,Athens Greece. Kolonaki City Centre,4277991,Lietta,,ΚΟΛΩΝΑΚΙ,37.97999,23.75133,Entire home/apt,100,1,2,2018-06-27,0.10,1,365
814643,DRINA,4280158,Giorgos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98402,23.75483,Entire home/apt,26,2,30,2019-06-14,0.43,1,109
837630,Stylish 1 bed'm apt. Roof top. Great views!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97975,23.72485,Entire home/apt,57,2,15,2018-11-26,0.19,66,314
837712,Large apt. Roof top with great views!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9785,23.72537,Entire home/apt,68,2,13,2018-01-01,0.21,66,328
837952,Trendy apts. Roof top terrace with amazing views!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97858,23.72595,Entire home/apt,115,2,34,2018-08-14,0.42,66,330
841788,"Youthful , bright maisonette in central Athens",4395551,Akis,,ΚΥΨΕΛΗ,37.99913,23.73997,Entire home/apt,50,3,1,2013-07-07,0.01,14,0
841795,"Cozy, independent studio in Athens center",4395551,Akis,,ΚΥΨΕΛΗ,37.99914,23.74021,Entire home/apt,35,5,1,2019-08-12,0.19,14,0
841806,"Modern,independent studio in Athens with city view",4395551,Akis,,ΚΥΨΕΛΗ,38.00065,23.73971,Entire home/apt,40,3,1,2019-07-26,0.17,14,179
849434,LUXUR apartm in a safe area behind the U.S embassy,4434520,Ioanna,,ΚΟΛΩΝΑΚΙ,37.98155,23.75307,Entire home/apt,75,2,18,2019-01-22,0.26,1,257
868095,Amazing Loft for 3 / Athens Center,4570845,Michail,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98585,23.73353,Entire home/apt,65,3,27,2019-11-02,0.59,1,364
878526,Flower Roof Garden Oasis-Hilton Area,4544938,Artemis,,ΙΛΙΣΙΑ,37.97814,23.75388,Entire home/apt,70,2,23,2019-09-15,0.35,1,364
886724,Luxury Boutique Appartment -Athens,4700824,Athina,,ΚΥΨΕΛΗ,37.99671,23.7376,Entire home/apt,57,3,19,2018-07-12,0.29,1,363
891184,live@the historic center,4723074,Ilias,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98135,23.72019,Private room,30,2,46,2018-08-30,0.56,2,362
896212,Dreamstudio inside Multi level Garden,4777984,Romanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98834,23.73877,Entire home/apt,48,2,315,2020-01-03,3.76,14,251
905315,Dream Studio hidden by Μulti level Garden,4777984,Romanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98796,23.73732,Entire home/apt,40,2,340,2019-12-26,4.13,14,315
906698,"Unique, Rare & Lux Home in Plaka w/ Acropolis view",417146,Anastasia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97401,23.73193,Entire home/apt,69,2,274,2019-10-24,3.31,1,348
912287,New cozy  economic great location  ,4895067,Marinos,,ΝΕΑ ΚΥΨΕΛΗ,38.00146,23.74574,Entire home/apt,24,3,113,2019-12-27,1.36,1,365
912425,Big Family House on a Central Square with Metro,4895605,Isabella,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99211,23.7308,Entire home/apt,45,2,55,2019-11-11,1.75,1,363
916135,Unique Penthouse Athens Hilton Area,1409607,Ioannis,,ΙΛΙΣΙΑ,37.97688,23.75254,Entire home/apt,80,3,47,2019-12-10,0.58,2,360
918776,Athens Soul Apartments Psiri,4935030,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9775,23.72543,Entire home/apt,40,3,328,2020-01-03,3.93,3,1
918812,Athens Soul Apartments Plaka,4935030,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.96986,23.7312,Entire home/apt,40,2,355,2020-01-07,4.28,3,282
940213,3 apts in 1 building. Roof terrace. Next to Plaka.,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97951,23.72452,Entire home/apt,133,2,22,2019-09-01,0.28,66,327
947552,"Smart, simple and comfy in Kolonaki",5136160,Vassilis & Roula,,ΚΟΛΩΝΑΚΙ,37.9787,23.74502,Entire home/apt,60,4,32,2019-03-10,0.39,1,89
956127,Dream Penthouse in Athens-Kolonaki,5044938,"Nicoletta, Christina, Alexandra",,ΚΟΛΩΝΑΚΙ,37.97728,23.7466,Entire home/apt,175,2,173,2019-11-11,2.14,1,318
956538,Colors in the heart of Athens,5198545,Maro,,ΚΕΡΑΜΕΙΚΟΣ,37.9801,23.72125,Entire home/apt,90,7,11,2016-04-13,0.14,1,317
968409,MID- LONG TERM IDEAL FOR EXECUTIVES,460553,Johanna,,ΚΟΛΩΝΑΚΙ,37.9809,23.75486,Entire home/apt,65,2,12,2016-11-13,0.17,1,365
974442,7th floor apartment with great view,3349638,Stefanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98876,23.7462,Entire home/apt,45,3,5,2018-07-31,0.12,3,196
993583,Flat near METRO Αttiki downtown,5458211,Christos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9966,23.72487,Entire home/apt,29,2,118,2019-09-05,1.47,1,364
1004858,Academia Loft - Apartment with Pool,5527135,George,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.986,23.71409,Entire home/apt,180,2,26,2019-08-12,0.33,1,189
1019621,Alice Inn's Adorable Betty Boop Suite in Central Plaka,2356315,Alice Inn,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.971,23.73211,Entire home/apt,42,1,65,2020-01-11,0.79,5,306
1021237,Sofia’s apartment in Kolonaki,5620986,Sofia,,ΛΥΚΑΒΗΤΤΟΣ,37.97986,23.74344,Entire home/apt,69,3,42,2019-12-09,0.54,1,327
1025752,When you need a home...,5647422,Elie,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98863,23.7379,Entire home/apt,48,3,49,2019-10-12,0.62,1,221
1035870,Charming listed neoclassical house,5698573,Clio,,ΑΚΡΟΠΟΛΗ,37.9698,23.71449,Entire home/apt,200,3,93,2019-10-25,1.13,1,350
1046994,4 apts over 2 levels. Roof top. Next to Plaka!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97947,23.72435,Entire home/apt,180,2,18,2020-01-05,0.28,66,307
1079291,CENTRE OF ATHENS NEAR ACROPOLIS,3439456,Evgenia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97615,23.72511,Entire home/apt,45,1,603,2018-11-01,7.43,2,0
1085660,Stylish Apartment w/Acropolis Views,4382275,Tzeli (Angeliki),,ΝΕΟΣ ΚΟΣΜΟΣ,37.96345,23.73121,Entire home/apt,35,3,33,2014-06-13,0.41,1,285
1090225,"Center 3, (3-bedr) Metro 50m,Center",640163,Nikos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99371,23.7289,Entire home/apt,69,2,21,2019-11-13,0.27,9,365
1094063,Modern apartment under Acropolis,6010917,Ilias & Danae,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96843,23.72644,Entire home/apt,65,1,339,2020-01-03,4.20,1,315
1116076,Central Location,6125356,Lenka & Greg,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97909,23.72832,Entire home/apt,60,2,61,2019-05-15,0.76,1,336
1122600,Terrace loft in historic Athens,6158911,Maria,,ΘΗΣΕΙΟ,37.97697,23.72155,Entire home/apt,55,2,202,2019-10-14,3.07,1,365
1130640,HOME in Athens' HEART,6023496,Anna,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.999,23.72747,Private room,18,1,96,2019-11-20,1.18,1,227
1154316,Filopappos hill garden house,6325987,Persefoni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96396,23.72083,Entire home/apt,50,2,108,2019-11-08,1.35,1,365
1177492,Trad Studio Appt -  Central Athens,6442400,Rio,,ΣΤΑΔΙΟ,37.96653,23.73493,Entire home/apt,35,1,702,2019-12-30,8.72,1,348
1193610,spacious apartment in Athens,1438729,Stelios,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01979,23.73821,Entire home/apt,80,1,1,2016-07-12,0.02,1,0
1199110,Alice Inn's Mighty Aphrodite Suite with Private Balcony,2356315,Alice Inn,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9731,23.73212,Entire home/apt,52,1,80,2019-12-20,1.02,5,334
1208210,LIVE IN STYLE UNDER THE ACROPOLIS RUINS,594546,Magda,,ΑΚΡΟΠΟΛΗ,37.9694,23.72988,Entire home/apt,65,2,261,2019-11-26,3.27,2,0
1210642,Made for two #04 | Psyrri Square Apartments,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97776,23.72554,Entire home/apt,94,2,89,2018-03-23,1.15,19,365
1211595,Cozy apt in central Athens - Mets,6615488,Yanni,,ΣΤΑΔΙΟ,37.9667,23.73676,Entire home/apt,30,3,8,2015-10-12,0.11,1,365
1214643,Sweet Apartment Near Panormou Metro,6630475,Ageliki,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99646,23.766,Entire home/apt,30,1,167,2019-10-23,2.14,1,359
1215033,Milk man’s place #03 | Psyrri Square Apartments,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97808,23.72364,Hotel room,145,2,61,2018-06-03,0.78,19,356
1215055,House at the Foothills of Acropolis,13115279,Greece You Around,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97266,23.72967,Entire home/apt,189,2,217,2019-10-16,2.96,7,253
1216176,The Breathtaking View of Acropolis,4549583,Panos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96824,23.73095,Entire home/apt,145,4,179,2019-10-26,2.26,6,350
1219269,KOLONAKI  THE SAFEST NEIGHBORHOOD,6651770,Eva,,ΛΥΚΑΒΗΤΤΟΣ,37.98167,23.74057,Entire home/apt,27,3,9,2019-09-06,0.12,2,359
1222185,LUXURIOUS PENTHOUSE UNIQUE ACROPOLIS VIEW,6667386,Yorgo,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.9918,23.71009,Entire home/apt,160,3,58,2019-09-22,0.76,1,230
1223199,Athens1-Feel it like your own space,5222732,Orchidea Monika,,ΚΥΨΕΛΗ,37.99875,23.73854,Private room,21,2,151,2019-10-30,1.90,4,365
1232080,Penthouse by Archeological Museum,6719288,Ioannis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99138,23.72893,Entire home/apt,29,2,132,2019-10-12,1.66,2,0
1245373,Great loft in the heart of Athens,6786657,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98348,23.73304,Entire home/apt,60,1,62,2019-11-03,0.78,1,365
1247625,Charming 1bd apartment in Lycabettus hill,6798813,Dimitrios,,ΛΥΚΑΒΗΤΤΟΣ,37.98545,23.75069,Entire home/apt,50,3,1,2016-06-02,0.02,1,0
1259830,Exotic Athens loft in downtown-Gazi,3622853,Anna&Theo,,ΚΕΡΑΜΕΙΚΟΣ,37.97983,23.7145,Entire home/apt,50,2,161,2020-01-04,2.06,5,274
1272844,Small hostel with garden in Mets,2717857,Katerina,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96471,23.7393,Entire home/apt,35,3,156,2020-01-07,1.99,1,259
1273159,Apartment under Acropolis-Athens,6929370,Katerina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96926,23.7306,Entire home/apt,59,3,62,2019-07-28,1.51,1,285
1274262,Central Athens/Victoria sq flat,6936206,Elena,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99172,23.73036,Entire home/apt,53,2,13,2016-08-28,0.17,1,364
1274275,Neoclassic loft in Plaka !,6936205,Artemis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97294,23.73405,Entire home/apt,70,5,0,,,1,365
1281833,Kolonaki Colors,6974541,Angeliki,,ΚΟΛΩΝΑΚΙ,37.98006,23.73763,Entire home/apt,45,4,14,2019-09-08,0.25,1,181
1286210,Zen space near center of Athens,372161,Peter,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98995,23.75891,Entire home/apt,48,5,8,2018-07-31,0.11,1,0
1304011,Central Athens-Lucky place!!,7089260,Fanis,,ΙΛΙΣΙΑ,37.97715,23.75633,Entire home/apt,65,3,5,2016-05-31,0.06,2,364
1315027,Penthouse -Hilton area -great view!,6993996,Thaleia,,ΙΛΙΣΙΑ,37.9743,23.75492,Entire home/apt,69,444,12,2014-06-26,0.15,1,365
1368303,ROOFGARDEN CENTRAL AP.NEXT TO METRO,7327234,Rita,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99479,23.76513,Entire home/apt,60,1,258,2019-10-28,3.35,2,342
1372935,ATHENS CENTER  SYNTAGMA SQUARE,6330438,Stratos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97524,23.73269,Entire home/apt,80,1,45,2016-10-15,0.59,1,350
1374299,Casavathel2 Athens Center Apartment,3756353,Thelma,,ΝΙΡΒΑΝΑ,38.01616,23.72524,Entire home/apt,36,2,332,2020-01-08,4.29,2,230
1380153,Loft with stunning views of Athens,7474707,Maria,,ΛΥΚΑΒΗΤΤΟΣ,37.98491,23.74279,Entire home/apt,90,2,16,2017-06-25,0.25,2,364
1426453,Green Penthouse Athens/ Keramikos !,7672336,Lefteris,,ΚΕΡΑΜΕΙΚΟΣ,37.98124,23.71747,Entire home/apt,40,1,75,2019-08-22,0.97,2,365
1447443,your home in the arms of Akropolis,652941,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9727,23.73281,Entire home/apt,49,1,303,2019-12-23,4.03,2,234
1452284,"118sq,m.in Athens downtown?SECOND! 3",556615,Miglen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98507,23.72772,Entire home/apt,95,2,86,2019-09-09,1.13,16,313
1459249,Modern studio in a student accommodation building,4395551,Akis,,ΚΥΨΕΛΗ,37.99983,23.73973,Entire home/apt,35,5,2,2019-08-02,0.34,14,0
1470809,Filopapos Hill Apartment,6993450,Sofia,,ΑΚΡΟΠΟΛΗ,37.96727,23.71943,Entire home/apt,86,3,3,2015-04-05,0.04,2,364
1473284,Room with Balcony in Filopapos Hill,6993450,Sofia,,ΑΚΡΟΠΟΛΗ,37.96666,23.7208,Private room,30,2,15,2017-09-07,0.19,2,364
1473469,Athens2-Feel it like your own space,5222732,Orchidea Monika,,ΚΥΨΕΛΗ,37.99832,23.73952,Private room,20,2,82,2018-09-14,1.05,4,262
1479538,Appointed studio in central urban neighborhood,4395551,Akis,,ΚΥΨΕΛΗ,37.99958,23.73813,Entire home/apt,35,5,0,,,14,0
1479754,Lovely studio in the heart of Athens,4395551,Akis,,ΚΥΨΕΛΗ,38.00053,23.73906,Entire home/apt,35,3,1,2019-08-13,0.19,14,134
1482634,Casual and modern studio in Athens city center,4395551,Akis,,ΚΥΨΕΛΗ,37.99971,23.7386,Entire home/apt,35,3,1,2019-09-02,0.22,14,104
1482747,Trendy and urban studio in athenian center,4395551,Akis,,ΚΥΨΕΛΗ,38.00077,23.7401,Entire home/apt,35,3,0,,,14,134
1482815,Modern studio in central location,4395551,Akis,,ΚΥΨΕΛΗ,37.99978,23.73883,Entire home/apt,35,3,0,,,14,0
1482939,Funky studio in the city center,4395551,Akis,,ΚΥΨΕΛΗ,38.00057,23.73862,Entire home/apt,35,5,0,,,14,0
1483419,Individual studio with view in city center,4395551,Akis,,ΚΥΨΕΛΗ,37.99991,23.73845,Entire home/apt,40,5,0,,,14,0
1484797,Acropolis Apartment brand new,7943398,Vesna,,ΑΚΡΟΠΟΛΗ,37.96327,23.71879,Entire home/apt,56,1,540,2020-01-10,6.91,2,318
1496101,"Cosy, Central & Near Acropolis Museum",7996184,Lia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96371,23.72399,Entire home/apt,40,2,15,2019-10-29,0.20,3,347
1499953,"Luxury 150m2 in chic, safe & central Kolonaki",8015565,Michalia,,ΛΥΚΑΒΗΤΤΟΣ,37.97998,23.74106,Entire home/apt,136,2,132,2019-09-10,1.69,1,354
1512174,APARTMENT THE BLUE SKY OF ATHENS,1496881,Pavi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98585,23.72616,Entire home/apt,85,2,72,2019-09-28,0.93,3,365
1516652,Cozy Apartment in Petralona,8098022,Efi,,ΠΕΤΡΑΛΩΝΑ,37.96393,23.71092,Entire home/apt,44,1,0,,,1,365
1525227,Athens Gazi Holidays Apartment,110619,Stathis,,ΓΚΑΖΙ,37.97482,23.7075,Entire home/apt,45,3,7,2018-07-30,0.17,2,91
1529526,Heaven of Wood and Stone in Historic Kolonos,8158292,Nancy & Nasir,,ΚΟΛΩΝΟΣ,37.99939,23.71822,Entire home/apt,55,2,367,2019-12-23,6.42,1,298
1550076,Relaxing and cozy nest in heart of Athens,2629634,Alexandra,,ΙΛΙΣΙΑ,37.97877,23.75635,Entire home/apt,35,3,15,2018-06-06,0.34,1,365
1568065,"Relax in a very elegant, authentic, quiet & central apartment in Kolonaki Athens",8339895,Regina,,ΚΟΛΩΝΑΚΙ,37.97712,23.74386,Entire home/apt,90,4,55,2020-01-05,0.82,2,321
1575982,"Ideal 43 sq. m. in Athens, Kolonaki",70840,Amanda,,ΚΟΛΩΝΑΚΙ,37.97889,23.74278,Entire home/apt,44,5,13,2019-08-22,0.19,1,213
1615453,Brand New Apartment at Gazi Area,8598734,Thodoris,,ΒΟΤΑΝΙΚΟΣ,37.98227,23.71172,Entire home/apt,30,4,95,2019-07-18,1.25,5,364
1627870,Athens Apartment. Elegantly minimal in Petralona,3635281,Nadia,,ΠΕΤΡΑΛΩΝΑ,37.96804,23.70951,Entire home/apt,69,5,7,2018-10-15,0.14,5,348
1639002,minimal style appartment,8703008,Μυρων,,ΓΚΥΖΗ,37.98943,23.74598,Entire home/apt,50,1,3,2017-05-19,0.09,1,353
1648821,Fine stay in Kolonaki,8747413,Marina,,ΚΟΛΩΝΑΚΙ,37.97989,23.7457,Entire home/apt,75,2,70,2020-01-02,1.00,4,364
1654320,Totally renovated penthouse with Stunning Views,1781590,Karolos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98486,23.73911,Entire home/apt,45,1,9,2019-12-22,1.66,1,151
1659222,Όμορφα ανανεωμένος χώρος με 1 υ/τιο,8792981,John,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95822,23.73542,Entire home/apt,32,5,0,,,1,364
1672696,Center NIGHTLIFE of Athens GAZI-110M2 upto 6GUESTS,8852839,Roni,,ΒΟΤΑΝΙΚΟΣ,37.97765,23.70806,Entire home/apt,80,1,23,2020-01-11,3.65,2,300
1708578,ground little room in strefis,9014897,Angeliki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98933,23.73871,Entire home/apt,23,4,64,2019-11-30,0.85,2,94
1728675,Explore center on foot & near metro,4533113,Toula,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98628,23.72313,Entire home/apt,40,2,236,2019-09-23,3.12,1,103
1734269,9th Heaven,3625710,Ilias,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95892,23.72305,Entire home/apt,29,3,112,2019-11-06,1.58,2,340
1743425,strefis 360 view,9014897,Angeliki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98661,23.73598,Entire home/apt,37,3,173,2020-01-12,2.34,2,123
1746907,Athensstay Acropolis view 2p-wifi,221434,Katia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96629,23.72563,Entire home/apt,20,1,530,2020-01-06,6.96,3,344
1751520,Athensstay Acropolis Foot-metro Fix,221434,Katia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96715,23.72591,Entire home/apt,20,1,490,2020-01-07,6.50,3,332
1793287,TopFloor Sunny Apartment  Kolonaki ,3670650,Donia,,ΚΟΛΩΝΑΚΙ,37.97799,23.73819,Entire home/apt,120,3,0,,,1,358
1811588,Stylish loft in a historic building,5666079,Takis And Lina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98643,23.73734,Entire home/apt,99,3,32,2019-07-20,0.43,1,365
1814273,Penthouse Apartment in Exarcheia,9503126,Alex,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.989,23.74178,Entire home/apt,10,27,1,2016-07-04,0.02,1,0
1826249,Athens panorama flat ( private room),9556344,Dora,,ΓΚΥΖΗ,37.99541,23.74933,Private room,18,1,238,2019-11-12,3.48,1,264
1834995,45min to Airport/20min to Center B,2946672,Labis,,ΓΟΥΔΙ,37.98583,23.76368,Entire home/apt,30,2,6,2014-08-20,0.09,2,11
1840943,"Architectural landmark, elegant 2BR downtn apt.",4315682,Dimitris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98274,23.7346,Entire home/apt,69,4,5,2017-07-16,0.09,5,364
1843759,Embassy Art House,9633152,Jean,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98217,23.75499,Entire home/apt,69,2,201,2019-09-15,2.86,2,365
1845240,Courtyard apt - Central Athens,9640455,Maria,,ΠΑΓΚΡΑΤΙ,37.97207,23.74369,Entire home/apt,30,2,318,2019-12-29,4.25,2,358
1894104,Cosy penthouse in Plaka with balcony!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97446,23.73328,Entire home/apt,47,2,13,2019-04-27,0.17,66,279
1894354,"Plaka historic house, roof top, views!",1418201,Dean,,ΖΑΠΠΕΙΟ,37.97166,23.73309,Entire home/apt,42,2,26,2019-10-06,0.37,66,335
1895040,Athens GREAT Location!,1702039,Rose,,ΚΥΨΕΛΗ,37.99832,23.73961,Entire home/apt,64,3,27,2019-10-29,0.46,1,276
1900810,#AH02 KOLONAKI PENTHOUSE STUDIO,1585338,Flavia,,ΚΟΛΩΝΑΚΙ,37.97827,23.74565,Entire home/apt,71,5,5,2018-09-15,0.08,15,364
1905805,Minimal apartment in Athens,8407452,Margaret,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.01962,23.72774,Entire home/apt,25,1,30,2020-01-07,0.54,1,334
1925558,I LOVE KOLONAKI MINI JEWEL,1372271,Faidra+Daphne,,ΛΥΚΑΒΗΤΤΟΣ,37.9794,23.7435,Entire home/apt,45,4,8,2017-07-25,0.16,2,287
1931405,Heart of Athens luxury apartment near Acropolis,9915516,Olympia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97804,23.72343,Entire home/apt,49,1,301,2019-11-03,4.05,1,348
1952753,Spacious apartment with big veranda,10095309,Lukas,,ΝΕΑ ΚΥΨΕΛΗ,37.99757,23.74264,Entire home/apt,29,2,113,2019-12-13,1.54,1,290
1954039,Boutique cosy flat central Athens,7588171,Anna,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9873,23.75395,Entire home/apt,25,2,120,2019-11-12,1.64,1,333
1962536,Rent  2 rooms apartment in Athens!,10141019,Alina,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00723,23.73373,Entire home/apt,22,1,2,2014-04-24,0.03,1,0
1980894,"Sail boat jeanneau, San Magic 44",9626098,Christos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96582,23.733,Private room,210,7,2,2017-08-06,0.04,1,208
1989905,Impressive Loft in Gazi ☆ Fresh Renovated ☆,748818,George,,ΚΕΡΑΜΕΙΚΟΣ,37.98175,23.7143,Entire home/apt,69,2,72,2020-01-02,1.05,85,292
2025216,#AH31 OLIVE STUDIO,1585338,Flavia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98777,23.74343,Entire home/apt,53,4,1,2015-04-29,0.02,15,364
